x,Time,EO2Power,F202,EO3 - Power,F210,G1 - Vifte,EO5Power,FEO5,TEO5in,TEO5ut,EO7Power,EO7 - AO1 - Flow - F205,EO7 - AO2 - Power2,TEO7ut,Strømmåling JP2,Strømmåling JP3,Strømmåling JP4,T1,T7,T13,T29,T32,T37,T40,T42,T52,T74,T80,T113,T132,T137,T138,T147,T153,T162,T301,T302,TC4 - Ledig 12,TC5 - Ledig 11,TC6 - Ledig 10,TC7 - Ledig 9,TC8 - Ledig 8,TC9 - Ledig 7,TC10 - Ledig 6,TC11 - Ledig 5,TC12 - Ledig 4,TC13 - Ledig 3,TC14 - Ledig 2,TC15 - Ledig 1,Vifte SP,JP1 SP,Y221 SP,Y223 SP,Y224 SP,Y301 SP,Y302 SP,Y303 SP,Y304 SP,AO9 - Ledig 7,AO10 - Ledig 6,AO11 - Ledig 5,AO12 - Ledig 4,AO13 - Ledig 3,AO14 - Ledig 2,AO15 - Ledig 1,Heater ON,JP1 - Power start,JP2 start,JP3 start,JP4 start,JP5 start,JP301 start,Vifte start,JP1 start,DO9 - K10 - Ledig 23,DO10 - Ledig 22,DO11 - Ledig 21,DO12 - Ledig 20,DO13 - Ledig 19,DO14 - Ledig 18,DO15 - Ledig 17,DO16 - Ledig 16,DO17 - Ledig 15,DO18 - Ledig 14,DO19 - Ledig 13,DO20 - Ledig 12,DO21 - Ledig 11,DO22 - Ledig 10,DO23 - Ledig 9,DO24 - Ledig 8,DO25 - Ledig 7,DO26 - Ledig 6,DO27 - Ledig 5,DO28 - Ledig 4,DO29 - Ledig 3,DO30 - Ledig 2,DO31 - Ledig 1,EO8Power,F206,EO8 - AO2 - Power2,TEO8ut,EO1Power,FEO1,TEO1in,TEO1ut,EO4Power,FEO4,TEO4in,EO4 - AO3 - T2 - T-EO4ut,AI12 - Ledig 4,AI13 - Ledig 3,AI14 - Ledig 2,AI15 - Ledig 1,,TEO4in,T13,,,Trin,,Trin1
1330,11:00:18,0.011494756,0.0187397,0.01379773,92.11109877,48.82193655,2.795464396,84.61575955,80.68347037,51.04179919,0.051882863,191.4027035,-0.017455816,58.76486421,0.334429115,0.25225243,0.207146257,84.38914566,50.51223529,60.64182843,44.17859999,50.77949125,21.59490087,31.91934274,31.86638005,28.24125307,28.19719667,26.50477366,53.58747294,48.6210073,50.24418979,53.79446576,36.50724877,47.80072104,53.92640288,58.98318614,85.49709155,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,-56865.54036,49.99888902,49.99926181,23.07595673,26.8667441,4.1726931,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959655434,57.46931434,1.903982162,28.77167881,3.191805482,84.36620235,84.78378117,50.51725209,2.18234539,242.6953688,60.56999624,51.4325738,1.05E-08,-8.13E-08,-2.10E-08,-4.98E-08,,60.56999624,60.64182843,-0.07183219,-0.21549657,60.35449967,,60.2989608
1331,11:00:19,0.009765476,0.023066998,0.010839105,92.1328336,48.84342551,2.796211839,84.57248658,80.6873256,51.04172051,0.053210557,191.3977861,-0.018380284,58.76338899,0.335511595,0.252952993,0.207399666,84.26608086,50.48783833,60.71098968,42.8067237,50.93176291,21.59505227,31.78177595,31.83091604,28.24162945,28.18939723,26.5076584,53.58437659,48.56360691,50.23390343,53.7825227,36.51677231,47.78896366,53.91866679,58.95265668,85.55910612,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,-56865.49806,49.99888902,49.99926181,23.05593523,26.8587277,4.232771475,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958417892,57.46420026,1.903746128,28.7725836,3.191392422,84.36398953,84.8624593,50.48719704,2.183564901,242.7012697,60.56936681,51.43216074,4.20E-08,-1.13E-07,5.25E-09,-1.02E-07,,60.56936681,60.71098968,-0.14162287,-0.42486861,60.1444982,,60.29859201
1332,11:00:20,0.010691583,0.028967857,0.009912997,93.10323,48.78213853,2.897018194,88.6182636,80.86635768,51.28231823,0.052702427,191.4009333,-0.019108057,58.76606405,0.336027265,0.253172308,0.188586086,84.37781676,50.49042003,60.72736769,43.23596582,50.9799071,21.57453058,31.69788545,31.83968137,28.22366401,28.16575186,26.49373023,53.56708121,48.47180443,50.24474283,53.77386626,36.4991099,47.80155648,53.90737959,58.92523331,85.7009316,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,-56865.28511,49.99888902,49.99926181,22.95182343,26.8467031,4.27682895,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958024502,57.46518373,1.900894046,28.77020359,3.191254735,84.36595649,84.86253798,50.48652828,2.184076309,242.7020073,60.56926847,51.43216074,2.62E-09,-1.84E-08,-3.15E-08,-6.03E-08,,60.56926847,60.72736769,-0.15809922,-0.47429766,60.09497081,,60.2985344
1333,11:00:21,0.00628233,0.029361248,0.010880083,93.10273826,48.82018268,2.899024487,88.63129467,80.86472511,51.27921045,0.053431839,191.392082,-0.017573833,58.76584768,0.335733533,0.253152311,0.207042992,84.37974005,50.56021683,60.77069489,43.45319583,50.88951465,21.57554719,32.26446386,31.8659202,28.21944333,28.16153067,26.49177343,53.55227383,48.29526869,50.24266013,53.76791301,36.50969562,47.79015695,53.88618827,58.89547835,85.79913026,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,-56864.28753,49.99888902,49.99926181,22.89175893,26.8386867,4.336907325,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957737654,57.47128129,1.901071072,28.77167881,3.191392422,84.35980976,84.86302972,50.48694134,2.18321085,242.7000403,60.57019293,51.43229842,1.84E-08,3.41E-08,7.61E-08,-3.67E-08,,60.57019293,60.77069489,-0.20050196,-0.60150588,59.96868705,,60.29907604
1334,11:00:22,0.011175126,0.018838048,0.011003017,93.11709702,48.74612689,2.89802134,88.62859011,80.86645603,51.27970219,0.052833557,191.3902134,-0.018832684,58.76350701,0.335889578,0.253167391,0.189042419,84.28620434,50.55851963,60.80097795,43.57453793,50.88261042,21.55647464,31.32405762,31.86483472,28.20267978,28.15135184,26.492727,53.54367749,48.25146997,50.23944097,53.74917683,36.51576458,47.79797332,53.89261891,58.88945195,85.77626357,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,-56866.64628,49.99888902,49.99926181,22.76762563,26.8266621,4.4130066,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958680153,57.47364163,1.902447939,28.77248526,3.191510439,84.35243368,84.86365914,50.48656762,2.384213805,246.7207387,60.96006274,51.55051231,1.57E-08,-1.57E-08,-4.72E-08,-3.67E-08,,60.96006274,60.80097795,0.15908479,0.47725437,61.43731711,,60.52750076
1335,11:00:23,0.010314584,0.021198392,0.012879819,93.12319458,48.77571315,2.897922993,88.62047642,80.86708546,51.28157079,-0.046497583,189.4060493,-0.117672086,58.56374323,0.335736156,0.25318706,0.189351559,84.3763435,50.52490295,60.85553839,44.21890604,50.90478582,21.56089422,32.37781093,31.8495511,28.18886952,28.14730674,26.49664491,53.54436627,48.219666,50.24578324,53.74619642,36.5280859,47.79845424,53.88877902,58.86918989,85.76122245,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,-56867.14972,49.99888902,49.99926181,22.66751813,26.8186457,4.457064075,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958671957,57.4729532,1.903765798,28.77250493,3.191746473,84.35907215,84.86312807,50.48666596,2.384705544,246.7177883,60.95947266,51.55116141,7.34E-08,1.57E-08,2.62E-09,-6.82E-08,,60.95947266,60.85553839,0.10393427,0.31180281,61.27127547,,60.52715503
1336,11:00:24,0.010314584,0.021198392,0.012879819,93.12319458,48.77571315,2.897922993,88.62047642,80.86708546,51.28157079,-0.046497583,189.4060493,-0.117672086,58.56374323,0.335736156,0.25318706,0.189351559,84.36677791,50.67302034,60.84514118,44.27192419,50.81063932,21.54458336,31.61963561,31.83155934,28.18073386,28.14507578,26.48141491,53.5247571,48.312182,50.22713607,53.7274581,36.50758621,47.7862208,53.86093699,58.84032543,85.69089273,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,-56865.76628,49.99888902,49.99926181,22.63948803,26.8106293,4.4770902,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958671957,57.4729532,1.903765798,28.77250493,3.191746473,84.35907215,84.86312807,50.48666596,2.384705544,246.7177883,60.95947266,51.55116141,7.34E-08,1.57E-08,2.62E-09,-6.82E-08,,60.95947266,60.84514118,0.11433148,0.34299444,61.3024671,,60.52715503
1337,11:00:25,0.010093302,0.032508373,0.011527538,93.09811592,48.82292002,2.896644473,88.61359209,80.86655438,51.28174782,-0.046645105,189.4099832,-0.118970275,58.56771648,0.336534739,0.253332287,0.206329972,84.28648512,50.65283163,60.80446529,44.36446086,51.01786864,21.53491168,31.52942865,31.88948551,28.17414897,28.12985927,26.47845337,53.50640574,48.32679501,50.24495411,53.70155955,36.50312244,47.78894557,53.84679965,58.81648697,85.70342518,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,-56864.95122,49.99888902,49.99926181,22.59143643,26.8066211,4.5411738,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958188415,57.47787058,1.902782321,28.77030194,3.192100525,84.35317129,84.86279368,50.48700035,2.384390831,246.7175424,60.95974803,51.5511024,-1.84E-08,4.98E-08,2.62E-09,-4.72E-08,,60.95974803,60.80446529,0.15528274,0.46584822,61.42559625,,60.52731637
1338,11:00:26,0.010921061,0.012248755,0.011125952,93.11562181,48.81192148,2.89719522,88.63006532,80.86653471,51.27991855,-0.047317147,189.4087046,-0.117141008,58.56323183,0.33650589,0.253333271,0.206060171,84.33802232,50.63573309,60.94996134,44.44538641,50.94089866,21.54510143,31.7509151,31.7946483,28.15807867,28.12650743,26.47919255,53.50494681,48.33382657,50.24848328,53.71283548,36.50942797,47.78117009,53.85033483,58.79455053,85.56426461,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,-56865.5129,49.99888902,49.99926181,22.55940203,26.7945965,4.609262625,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958975196,57.46400356,1.903470755,28.77222955,3.191412091,84.36079323,84.86302972,50.48751175,2.383289337,246.7153296,60.95994473,51.55141711,3.67E-08,-7.87E-09,5.25E-09,-4.72E-08,,60.95994473,60.94996134,0.00998339,0.02995017,60.9898949,,60.52743162
1339,11:00:27,0.009716302,0.014805794,0.013396144,93.10342669,48.72989953,2.897588611,88.61285448,80.86527586,51.28155112,-0.046481192,189.3965095,-0.11539042,58.56559217,0.335948259,0.253374577,0.189880997,84.44653817,50.70177133,60.8205307,44.44872436,51.22901152,21.55689093,31.45396398,31.8713275,28.16970506,28.1417687,26.49040398,53.51016992,48.33822961,50.26090893,53.70834403,36.53224218,47.77559079,53.81892619,58.78588051,85.4911551,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,-56864.3506,49.99888902,49.99926181,22.38321283,26.7825719,4.657325325,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958483458,56.86388612,1.904434562,28.73924375,3.191097379,84.35612172,84.86216426,50.48700035,2.384331822,246.7180341,60.95876455,51.55072868,-7.87E-09,-2.62E-08,-5.25E-09,-8.92E-08,,60.95876455,60.8205307,0.13823385,0.41470155,61.3734661,,60.52674015
1340,11:00:28,0.010150671,0.022771955,0.011855364,93.09782088,48.75002801,2.897745967,88.63547444,80.86769521,51.2818265,-0.047128648,189.4139171,-0.116314888,58.56393993,0.336330175,0.253166407,0.205856591,84.50794886,50.6802041,60.77189672,44.45194384,51.04522189,21.54137994,31.92195744,31.90257613,28.14259799,28.11943006,26.47619342,53.48332024,48.3296485,50.25866048,53.69488678,36.51899255,47.78779494,53.82732084,58.77773596,85.37611768,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,-56865.62865,49.99888902,49.99926181,22.42726013,26.7705473,4.697377575,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957893372,56.46341443,1.902093887,28.74034524,3.191333413,84.36693996,84.86375749,50.48755109,2.383545041,246.7168048,60.95984638,51.5503943,2.36E-08,-1.05E-08,-2.62E-09,-4.72E-08,,60.95984638,60.77189672,0.18794966,0.56384898,61.52369536,,60.52737399
1341,11:00:29,0.009232759,0.014805794,0.008519739,93.10854077,48.79097342,2.898749113,88.61973882,80.8664757,51.28194451,-0.046120584,189.4058526,-0.117947459,58.56523812,0.335593551,0.253263116,0.189883292,84.44247955,50.71742942,60.85292932,44.45666383,50.88346513,21.55139379,31.8981769,31.84183097,28.14247987,28.12862467,26.47994957,53.48320795,48.32168415,50.25854748,53.69736462,36.52892273,47.77812849,53.80891865,58.7725457,85.55510342,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,-56864.8748,49.99888902,49.99926181,22.41524723,26.7625309,4.7654664,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958417892,56.46420121,1.90113008,28.74097466,3.19105804,84.36989039,84.86332476,50.48666596,2.38401711,246.7185259,60.95923662,51.5499419,-2.62E-08,-2.88E-08,3.67E-08,1.31E-08,,60.95923662,60.85292932,0.1063073,0.3189219,61.27815852,,60.52701674
1342,11:00:30,0.011125952,0.022673607,0.012420863,93.10431182,48.75266701,2.896821499,88.62736076,80.86913109,51.28080368,-0.04652217,189.4046724,-0.117613077,58.56482506,0.336102009,0.253192961,0.20584774,84.40847418,50.67803596,60.84558918,44.32931643,50.865786,21.54391629,31.93300281,31.80025087,28.12919996,28.11966009,26.46297656,53.46065009,48.30304486,50.24997249,53.67460011,36.52569294,47.780548,53.80008888,58.77427366,85.56307196,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,-56866.30979,49.99888902,49.99926181,22.29511823,26.7545145,4.809523875,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95857361,56.47029877,1.902939677,28.74085665,3.192277551,84.36005563,84.91511464,50.50665021,2.384410501,246.7172965,60.95964968,51.55094504,-1.31E-08,-5.51E-08,-2.62E-09,-7.87E-09,,60.95964968,60.84558918,0.1140605,0.3421815,61.30183118,,60.52725875
1343,11:00:31,0.008159131,0.036934018,0.010011345,93.12358797,48.80179167,2.796192169,84.6010074,80.61480403,51.50521338,-0.046866387,189.4072294,-0.116511583,58.56403828,0.336557359,0.253434896,0.205845445,84.40552007,50.73654727,60.81503666,44.51776335,50.84572042,21.56246497,32.73449992,31.85334228,28.12500679,28.14158769,26.48657566,53.45709557,48.31275836,50.26790551,53.67169459,36.5481378,47.77191227,53.79004204,58.75491386,85.66795144,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,-56866.08497,49.99888902,49.99926181,22.24306233,26.7464981,4.8776127,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958147436,56.46744668,1.902605295,28.74107301,3.191117048,84.36571062,84.91405249,50.50635517,2.384233475,246.7059866,60.95935464,51.55098438,4.46E-08,3.67E-08,-7.87E-09,-7.08E-08,,60.95935464,60.81503666,0.14431798,0.43295394,61.39230858,,60.52708588
1344,11:00:32,0.011732429,0.010281801,0.010650605,93.1199491,48.80828261,2.793595791,84.62264389,80.6170857,51.50395453,-0.047571212,189.4089013,-0.116354227,58.56287777,0.336594403,0.253283769,0.190029502,84.34425734,50.76110233,60.82592478,45.11988493,50.82122352,21.56479671,31.87365522,31.92706782,28.13184927,28.14093463,26.48637618,53.45841814,48.33023222,50.27553676,53.66610939,36.55218396,47.7971625,53.79320604,58.77557887,85.76205462,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,-56867.49921,49.99888902,49.99926181,22.21503223,26.7344735,4.9256754,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95864737,56.45918548,1.901031733,28.74040425,3.190900683,84.35980976,84.91422951,50.50576508,2.483013868,242.6973358,61.10732853,51.41083896,2.62E-09,-9.18E-08,-5.25E-09,-7.08E-08,,61.10732853,60.82592478,0.28140375,0.84421125,61.95153978,,60.61378379
1345,11:00:33,0.010962039,0.029557943,0.01116693,93.11227798,48.75222445,2.795031667,84.61010456,80.6166923,51.50350213,-0.046956539,189.4021153,-0.116845965,58.56510043,0.336582929,0.253452599,0.206097871,84.29596823,50.80074646,60.87525713,44.69125721,50.79315,21.5527406,31.66234766,31.86726586,28.1111002,28.1188231,26.485385,53.43178177,48.36591995,50.27155029,53.64941318,36.54853427,47.79433439,53.77249856,58.74651327,85.65464117,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,-56867.1067,49.99888902,49.99926181,22.15096343,26.7224489,4.9737381,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957950741,56.46075904,1.903195381,28.74113202,3.191628456,84.35907215,84.91444588,50.50590277,2.482777834,242.6958606,61.10795796,51.41046524,5.77E-08,-5.25E-08,7.87E-09,-1.18E-07,,61.10795796,60.87525713,0.23270083,0.69810249,61.80606045,,60.61415257
1346,11:00:34,0.011306256,0.018149614,0.01058504,93.09742749,48.75842035,2.795995474,84.60789174,80.61751842,51.50389552,0.052636862,189.4138187,-0.018360615,58.43593061,0.336873382,0.253305405,0.189887226,84.31691879,50.80628945,60.82979876,44.27455276,50.66193932,21.56414966,31.93409675,31.81036165,28.10736118,28.12871259,26.47433972,53.42218042,48.37018074,50.26232511,53.62556863,36.54061794,47.78542806,53.76067276,58.7527567,85.48790482,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,-56867.2154,49.99888902,49.99926181,22.05486023,26.7144325,5.041826925,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95838511,56.46184087,1.900953054,28.74003053,3.191962838,84.35489237,84.91430819,50.50631583,2.483249903,242.6921725,61.10783994,51.41081929,4.98E-08,-4.46E-08,-2.36E-08,-9.97E-08,,61.10783994,60.82979876,0.27804118,0.83412354,61.94196348,,60.61408342
1347,11:00:35,0.010822713,0.019133091,0.011150539,93.10362339,48.76802564,2.798375487,84.57642049,80.61635792,51.50517404,0.053620338,189.4169658,-0.018085241,58.43455374,0.336733401,0.253277868,0.189686924,84.25462526,50.71536978,60.87731507,44.18510651,50.99488807,21.55358444,31.67850619,31.91722303,28.11193246,28.13169372,26.48257338,53.41918402,48.31198195,50.27647428,53.63099228,36.55627259,47.78105363,53.76195954,58.76792769,85.62898846,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,-56866.17736,49.99888902,49.99926181,22.03483873,26.7064161,5.097900075,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958163828,56.458202,1.90199554,28.74010921,3.190802336,84.36448127,84.91352141,50.50641418,2.482797503,242.7007779,61.10766292,51.40975714,2.88E-08,-9.18E-08,-3.15E-08,2.62E-09,,61.10766292,60.87731507,0.23034785,0.69104355,61.79870647,,60.6139797
1348,11:00:36,0.00962615,0.014215708,0.011683255,93.11552346,48.71062338,2.793890834,84.59486067,80.6166333,51.5042299,0.053825229,189.4074261,-0.016413331,58.43394399,0.336292148,0.253299505,0.206765652,84.27424244,50.70885886,60.81939117,44.97619406,51.05346508,21.56441017,31.40132259,31.87913683,28.11534109,28.1344208,26.47756056,53.41076312,48.32463225,50.28125535,53.61005414,36.55337193,47.78328109,53.74948606,58.75664033,85.83652855,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,-56866.48343,49.99888902,49.99926181,21.96676563,26.6903833,5.169994125,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95755735,56.45702183,1.902703643,28.74093533,3.191392422,84.36177671,84.91476059,50.50670922,2.4825418,242.7010238,61.10750556,51.40973747,1.05E-08,-2.36E-08,-3.41E-08,-9.18E-08,,61.10750556,60.81939117,0.28811439,0.86434317,61.97184873,,60.61388751
1349,11:00:37,0.011093169,0.020411611,0.010281801,93.10657382,48.84276986,2.796782255,84.61207151,80.61623991,51.50218427,0.05222708,189.4095898,-0.018380284,58.43469143,0.336616695,0.253207386,0.18934992,84.34053931,50.80924359,60.98196653,44.26061859,50.82183155,21.56613282,31.78931029,31.74084232,28.11363296,28.12589863,26.48861014,53.39726128,48.31972103,50.28049061,53.60843076,36.55638117,47.77920376,53.73444836,58.74687502,85.94907841,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,-56865.75926,49.99888902,49.99926181,21.78256783,26.6783587,5.2300725,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058429271,56.46302104,1.999517083,28.65995586,3.191018701,84.36841518,84.91470158,50.50637484,2.482364774,242.7005321,61.10782027,51.41066194,2.10E-08,-2.10E-08,-3.41E-08,-4.72E-08,,61.10782027,60.98196653,0.12585374,0.37756122,61.48538149,,60.6140719
